Id	Pages
4641	[1356, 1287, 1292, 17, 18]
4642	[1356, 99, 1437, 1056, 753, 42, 567, 1077, 858, 1351, 7, 1438, 468, 1220, 303]
4643	[1281, 1239, 1234, 9]
4644	[7, 74, 75, 34, 11, 44, 76, 121]
4645	[479, 1177, 1169, 1170, 1233, 1360, 147]
4646	[17, 55, 1348, 1345]
4647	[1356, 1282, 1455, 1005]
4648	[117, 6, 1018, 93, 1369, 698, 594, 1447, 210]
4649	[4, 6, 138, 17]
4650	[216, 868, 1349, 564, 272, 241]
4651	[335, 336, 337, 48]
4652	[267, 172, 23, 24]
4653	[36, 348, 285, 236]
4654	[1358, 98, 337, 131, 324, 1006, 206, 546, 1472, 1234, 335, 336, 591]
4655	[99, 6, 474, 17, 18, 286, 422, 387, 1202, 1290, 94]
4656	[1267, 1349, 1342, 241]
4657	[6, 1169, 1170, 1233]
4658	[398, 329, 553, 173]
4659	[218, 840, 0, 144]
4660	[101, 851, 868, 1347, 12, 655]
4661	[522, 47, 184, 249]
4662	[520, 1124, 736, 1290]
4663	[6, 1389, 492, 493]
4664	[1074, 1169, 1170, 1233]
4665	[6, 175, 262, 147]
4666	[1348, 1345, 1365, 69, 1366]
4667	[350, 93, 182, 117]
4668	[99, 1098, 1202, 736, 1234, 1343, 1364, 1456, 1490, 1413, 1547]
4669	[1302, 142, 976, 184]
4670	[208, 152, 51, 85]
4671	[6, 216, 295, 300]
4672	[563, 1031, 12, 655, 115, 147]
4673	[217, 1224, 1234, 1343, 1282, 100, 414]
4674	[54, 223, 57, 85]
4675	[476, 7, 74, 75, 120]
4676	[4, 138, 17, 459]
4677	[6, 160, 1240, 1356, 1341, 1349, 1342, 197, 69, 1290, 249, 94]
4678	[141, 1202, 1169, 294, 1098]
4679	[375, 89, 767, 1280]
4680	[57, 50, 51, 1124]
4681	[151, 17, 4, 18]
4682	[253, 1176, 1169, 1170, 1233]
4683	[1354, 1344, 147, 414]
4684	[468, 217, 105, 26, 239, 240, 348, 285, 236, 51]
4685	[1356, 1281, 1292, 1284, 1282]
4686	[1281, 101, 8, 52, 1524, 68, 1520, 1546, 711, 311]
4687	[17, 97, 4, 88, 18]
4688	[1356, 1349, 1342, 1343]
4689	[1356, 1358, 1341, 1342]
4690	[1006, 1267, 1369, 47, 94, 54]
4691	[145, 265, 736, 1301]
4692	[145, 624, 627, 265, 400]
4693	[7, 74, 75, 120, 11, 122]
4694	[292, 144, 24, 191, 192]
4695	[1176, 1169, 1170, 1233, 1]
4696	[54, 223, 1240, 1]
4697	[553, 105, 8, 68, 47, 241]
4698	[266, 255, 144, 69]
4699	[74, 75, 559, 476]
4700	[1356, 356, 175, 173, 362]
4701	[1007, 1349, 1077, 1129, 195]
4702	[726, 1124, 1098, 1202]
4703	[141, 223, 375, 1366]
4704	[863, 1239, 1234, 8, 68, 39, 824, 28, 405]
4705	[1014, 1225, 423, 61]
4706	[7, 74, 75, 120, 11, 44, 76, 121]
4707	[4, 6, 138, 96, 17]
4708	[1391, 4, 6, 17, 1456]
4709	[1188, 1237, 1233, 1290, 1354, 1366, 1292]
4710	[269, 450, 797, 436, 210]
4711	[100, 1031, 12, 655, 1428, 1418]
4712	[57, 1170, 1202, 1233]
4713	[1240, 1490, 41, 1550]
4714	[1282, 36, 86, 47]
4715	[352, 360, 196, 1567]
4716	[173, 280, 314, 398, 322]
4717	[1234, 676, 298, 100, 302]
4718	[1356, 1348, 706, 1177]
4719	[507, 41, 17, 18]
4720	[216, 733, 730, 823, 1458, 1499]
4721	[1347, 1282, 12, 655]
4722	[216, 868, 1341, 1]
4723	[115, 1169, 1360, 1287, 1292]
4724	[817, 515, 641, 533]
4725	[36, 676, 1282, 47]
4726	[4, 6, 17, 18]
4727	[1006, 1067, 1080, 1356, 1281, 1292, 1284, 312]
4728	[108, 1006, 47, 1412, 1413, 350]
4729	[1069, 410, 1176, 1169]
4730	[863, 1351, 1354, 1344, 73, 1352, 408]
4731	[17, 1290, 147, 736]
4732	[1176, 263, 1098, 1]
4733	[271, 305, 1077, 858, 410]
4734	[762, 1349, 1280, 177, 647]
4735	[853, 144, 47, 24, 43]
4736	[1098, 1177, 1170, 1202, 1233, 1169]
4737	[1192, 309, 227, 561]
4738	[371, 553, 1409, 1108]
4739	[1233, 384, 24, 69, 1456, 54, 1549]
4740	[120, 1006, 1369, 1402, 1224, 1412, 181, 1490, 144, 1524, 1351, 1550]
4741	[240, 70, 54, 638]
4742	[1347, 1348, 1352, 1345]
4743	[1292, 1282, 176, 680, 520]
4744	[1345, 1224, 1412, 1488]
4745	[172, 356, 173, 372, 422, 390, 144, 1522]
4746	[61, 1348, 1345, 1393]
4747	[114, 83, 256, 115]
4748	[113, 102, 138, 82, 115]
4749	[640, 42, 258, 181, 468]
4750	[736, 1124, 1290, 1418]
4751	[1394, 1395, 1396, 1397, 1398, 1399]
4752	[17, 88, 18, 1304]
4753	[1006, 1067, 1080, 69, 206, 798]
4754	[366, 1124, 736, 1418, 117]
4755	[1177, 1170, 1233, 1290, 1358, 383, 41]
4756	[151, 86, 47, 92]
4757	[1350, 1282, 18, 184]
4758	[1286, 69, 1006, 1080]
4759	[6, 29, 100, 300]
4760	[479, 1151, 482, 1400]
4761	[17, 113, 82, 1188, 83, 115, 1169]
4762	[7, 74, 34, 75, 76]
4763	[383, 41, 6, 17, 223, 1550]
4764	[1098, 6, 17, 1170, 1240, 1]
4765	[145, 232, 1571, 1572]
4766	[1233, 114, 1169, 1170, 1197]
4767	[1103, 1178, 1244, 798, 142, 1302, 844, 243]
4768	[17, 145, 624, 627, 265, 790]
4769	[1290, 1349, 655, 40]
4770	[1176, 1169, 1233, 147, 736]
4771	[1267, 1341, 215, 606]
4772	[507, 383, 384, 41]
4773	[487, 1098, 1176, 147, 1169, 1233, 1290]
4774	[1224, 1347, 1354, 1281, 1282]
4775	[6, 1005, 1080, 853, 1356, 1347, 1282, 39, 43, 1455, 1491, 1489, 1519, 1549]
4776	[216, 143, 1401, 1014, 260, 2, 63]
4777	[169, 170, 1075, 1169, 1233, 1360, 1354, 1344, 1287, 1292, 736]
4778	[1169, 1233, 144, 24]
4779	[287, 17, 88, 4, 6, 18]
4780	[17, 18, 102, 88]
4781	[156, 647, 326, 767]
4782	[113, 1086, 1167, 1173]
4783	[180, 1282, 192, 1455, 1491]
4784	[74, 75, 120, 11, 161]
4785	[1234, 1350, 1343, 342]
4786	[47, 147, 6, 164, 1452, 422, 1240, 1341, 1353]
4787	[329, 397, 1366, 1402, 1281, 47, 1412, 36, 100]
4788	[216, 1304, 1341, 1282, 298, 100]
4789	[82, 1356, 1358, 1347, 1292, 1285, 115]
4790	[1177, 1169, 1170, 76]
4791	[509, 1202, 12, 1]
4792	[6, 77, 388, 378, 263, 147]
4793	[1175, 1225, 1230, 7, 258, 181, 226, 474, 477, 13]
4794	[1369, 1402, 70, 117]
4795	[1225, 127, 1487, 1085]
4796	[169, 170, 1169, 1287, 171]
4797	[1370, 1280, 241, 1453]
4798	[560, 59, 201, 341]
4799	[470, 101, 1353, 851, 684]
4800	[1170, 1356, 1282, 1098]
4801	[1176, 1170, 1233, 147, 262]
4802	[1169, 1170, 6, 422, 1176]
4803	[1170, 1233, 1240, 1349, 1280, 210, 147, 1, 730, 17, 18, 99]
4804	[1074, 1177, 1169, 343]
4805	[1177, 1170, 1290, 1209]
4806	[4, 17, 1292, 100]
4807	[6, 1348, 1345, 86]
4808	[40, 6, 17, 4, 138, 96, 55]
4809	[387, 1180, 1351, 147]
4810	[57, 1240, 1365, 1363, 1366, 1]
4811	[360, 1006, 1348, 1366, 1402, 100, 1077, 858, 69]
4812	[325, 138, 17, 18]
4813	[64, 1353, 86, 47, 92]
4814	[7, 74, 75, 34]
4815	[145, 175, 176, 326]
4816	[7, 75, 34, 245]
4817	[259, 17, 175, 176, 326, 1176, 147]
4818	[216, 17, 29, 100]
4819	[840, 1234, 1364, 736]
4820	[1233, 57, 1169, 1170, 1202]
4821	[949, 81, 1233, 1240, 1131, 1359, 147, 40, 1169]
4822	[1170, 1233, 1098, 1202, 1]
4823	[34, 7, 75, 120, 11, 44, 76, 121, 122]
4824	[325, 17, 88, 18]
4825	[6, 17, 88, 18]
4826	[670, 1170, 1202, 1233, 1402]
4827	[151, 1230, 1351, 1369, 276, 86, 0, 389, 47, 294, 2]
4828	[26, 1080, 797, 241, 51, 143]
4829	[1170, 1359, 1364, 1366, 1202]
4830	[1360, 1345, 1359, 1287, 1292]
4831	[792, 1175, 12, 474, 1342, 408]
4832	[101, 262, 51, 1353]
4833	[151, 47, 55, 4]
4834	[152, 373, 57, 85]
4835	[458, 387, 1353, 6]
4836	[131, 62, 296, 954]
4837	[64, 86, 47, 92]
4838	[387, 164, 34, 47]
4839	[497, 972, 1420, 1098, 1202, 1240, 1456]
4840	[41, 418, 1240, 1456, 1489]
4841	[500, 175, 176, 57, 1230, 1359]
4842	[1351, 676, 47, 184]
4843	[166, 130, 736, 98]
4844	[6, 1124, 1346, 180, 101, 1546]
4845	[1364, 7, 361, 221, 305, 51]
4846	[325, 4, 138, 17]
4847	[1365, 1366, 99, 1419, 1491]
4848	[152, 373, 85, 736]
4849	[145, 265, 131, 624]
4850	[1074, 1170, 1233, 433, 82, 1086, 83, 115]
4851	[169, 170, 1363, 1366, 171, 633, 1348, 1345, 1365, 1369, 1356]
4852	[390, 636, 1271, 736]
4853	[1175, 6, 412, 1364, 1256]
4854	[96, 17, 325, 4, 138]
4855	[1370, 1366, 147, 736]
4856	[6, 17, 88, 1169, 1233, 4, 96, 99]
4857	[1347, 1282, 655, 47]
4858	[563, 406, 54, 144, 47, 255, 1547]
4859	[883, 1170, 1233, 1287, 1456]
4860	[1077, 858, 1349, 1280, 241, 177]
4861	[7, 74, 75, 34, 120, 258, 11, 44, 76, 181, 121, 246]
4862	[138, 1169, 1233, 1290, 249, 17]
4863	[1176, 1169, 147, 1124, 736]
4864	[54, 716, 177, 241, 305]
4865	[1233, 147, 1074, 343]
4866	[785, 1239, 1234, 1343, 1364]
4867	[1225, 1230, 7, 74, 75, 34, 120, 258, 11, 44, 76, 181, 121, 122, 226, 477, 249, 297]
4868	[77, 388, 902, 413]
4869	[1005, 1225, 95, 47]
4870	[57, 85, 1124, 736]
4871	[1354, 7, 74, 75, 120, 11, 44, 76, 121]
4872	[1098, 1169, 1170, 1233]
4873	[6, 54, 858, 1458]
4874	[266, 24, 191, 180, 192]
4875	[557, 1290, 1012, 1412, 1326]
4876	[350, 557, 1098, 1169]
4877	[29, 294, 295, 249, 298, 93, 100, 302]
4878	[17, 1202, 1240, 1]
4879	[1169, 1132, 1285, 203, 738, 25]
4880	[1315, 1408, 1313, 672]
4881	[6, 1124, 1402, 736]
4882	[34, 121, 11, 226]
4883	[97, 138, 17, 378, 18]
4884	[520, 1202, 1233, 1240, 1359, 1, 736]
4885	[528, 680, 1006, 1069, 1240, 1360, 1365, 1370, 1366, 1280, 1292, 275, 100, 1524]
4886	[1170, 1233, 1080, 215]
4887	[7, 74, 34, 120, 76, 246]
4888	[543, 32, 544, 202, 1068]
4889	[1365, 1363, 1364, 1370, 1366, 1369]
4890	[853, 1354, 47, 43]
4891	[736, 1124, 1418, 1571]
4892	[733, 632, 51, 57]
4893	[9, 350, 7, 74, 75, 34, 120, 76, 1402, 1224, 1366, 1412, 69]
4894	[1169, 1233, 151, 497, 853, 86, 47, 43, 1456, 1450, 1490, 1489]
4895	[6, 1176, 1169, 1170]
4896	[354, 334, 143, 858]
4897	[51, 435, 669, 858, 172, 1077]
4898	[57, 1348, 1345, 1359]
4899	[1067, 455, 561, 932, 70]
4900	[6, 138, 96, 1169, 1221]
4901	[1177, 1170, 1233, 147]
4902	[4, 138, 388, 1365]
4903	[1225, 1347, 1353, 86, 47, 92]
4904	[779, 86, 205, 43]
4905	[1239, 1234, 1343, 1364]
4906	[99, 6, 622, 1177, 1170, 18]
4907	[1351, 47, 1169, 1170, 1233]
4908	[1348, 1354, 1344, 1345, 1366, 1080, 69, 1488]
4909	[36, 1363, 1366, 39]
4910	[31, 202, 213, 381, 1458, 33]
4911	[42, 6, 101, 193, 358, 72]
4912	[152, 373, 85, 122]
4913	[520, 12, 736, 1124]
4914	[1177, 1365, 1491, 1455]
4915	[98, 166, 130, 131, 167]
4916	[281, 70, 333, 148, 1453]
4917	[100, 182, 422, 197]
4918	[1074, 256, 115, 1169, 147]
4919	[151, 64, 86, 47]
4920	[348, 285, 279, 905]
4921	[4, 6, 17, 1169, 18, 325]
4922	[1369, 7, 245, 1356]
4923	[434, 1410, 84, 800]
4924	[6, 1169, 1170, 1233]
4925	[1169, 4, 1176, 147]
4926	[1170, 12, 1240, 1490]
4927	[57, 1169, 1240, 1350]
4928	[36, 39, 54, 86]
4929	[162, 6, 1240, 1421, 1451]
4930	[6, 17, 1096, 1348, 1366, 1292]
4931	[1045, 197, 184, 85, 654, 1225, 1347, 39, 1014, 178, 1202, 557, 17, 143, 520, 858, 1458, 285, 236, 1224, 1267, 144, 47, 1453, 1519, 1547]
4932	[1369, 1271, 1453, 1412, 47]
4933	[7, 74, 75, 120]
4934	[75, 120, 11, 44]
4935	[6, 7, 74, 75, 120, 11, 44, 76, 121, 122]
4936	[101, 1124, 17, 18, 147]
4937	[1290, 1418, 101, 1402]
4938	[626, 1281, 566, 567, 1006, 1180, 1239, 1234, 1343, 1364, 8, 28, 68, 47, 48]
4939	[1239, 1234, 1343, 1364]
4940	[7, 74, 75, 34]
4941	[1370, 241, 1280, 120]
4942	[17, 77, 413, 262]
4943	[1225, 1005, 61, 0, 144, 307]
4944	[175, 176, 17, 18]
4945	[54, 223, 1170, 1233, 736]
4946	[1124, 152, 373, 85]
4947	[1415, 1464, 1313, 1226, 1289, 1487]
4948	[6, 627, 143, 1521]
4949	[1239, 1234, 1343, 1413, 54]
4950	[350, 1018, 249, 92, 297, 557, 93, 1220, 182, 1070, 94, 152, 1412, 1488]
4951	[1080, 69, 1363, 1370]
4952	[325, 4, 17, 18]
4953	[57, 85, 47, 61, 863]
4954	[811, 812, 1213, 54, 768, 1412]
4955	[98, 166, 130, 249, 167]
4956	[1225, 1180, 98, 299]
4957	[858, 1069, 42, 221]
4958	[4, 6, 138, 17]
4959	[51, 1267, 1353, 390]
4960	[7, 74, 75, 120, 11, 44, 122]
4961	[99, 6, 1369, 1402]
4962	[1173, 115, 1124, 1290]
4963	[1224, 1412, 1077, 858]
4964	[1322, 800, 70, 1085, 180, 192]
4965	[1124, 736, 17, 520]
4966	[1356, 1069, 740, 771]
4967	[7, 74, 75, 120, 11, 44, 76, 121]
4968	[855, 109, 110, 111]
4969	[216, 42, 258, 181, 100]
4970	[1098, 375, 1169, 1202]
4971	[1170, 1233, 1290, 1287, 1292]
4972	[477, 258, 246, 1550]
4973	[1348, 1345, 1365, 1366]
4974	[7, 74, 75, 120]
4975	[1005, 12, 61, 889, 385, 763, 1225, 72]
4976	[1080, 1006, 69, 206]
4977	[1280, 647, 449, 833]
4978	[147, 509, 657, 912, 689, 1304, 1522]
4979	[1170, 1402, 1281, 1292, 1282]
4980	[1234, 1343, 1364, 1413]
4981	[1006, 1067, 1080, 1358, 206]
4982	[99, 54, 304, 56, 164, 47, 41]
4983	[98, 166, 130, 131, 167]
4984	[4, 96, 17, 6, 138, 1169]
4985	[220, 357, 127, 840]
4986	[401, 1237, 1421, 1414, 1364, 1450, 1464, 1486, 1491, 1488, 100]
4987	[1240, 1, 1490, 54]
4988	[216, 29, 1224, 1412, 1413, 1031, 217, 655, 1146]
4989	[1176, 1177, 1170, 1233, 147]
4990	[736, 325, 138, 17, 18]
4991	[57, 85, 51, 1124]
4992	[17, 12, 101, 262, 158]
4993	[293, 34, 199, 61]
4994	[1124, 736, 520, 1418]
4995	[6, 1366, 249, 298, 100]
4996	[1360, 1348, 1352, 1353, 1354, 1344, 1416, 1414, 1453, 738, 1577, 1574]
4997	[17, 18, 216, 325, 6, 1046, 1341, 871]
4998	[1170, 1233, 1, 1456]
4999	[1412, 1415, 1453, 1487]
5000	[1169, 1170, 1233, 493, 503, 611, 1501, 1206, 132, 1292]
5001	[1356, 396, 34, 258, 181, 69]
5002	[97, 17, 18, 736]
5003	[144, 858, 1452, 1226, 1487]
5004	[74, 3, 76, 477]
5005	[1169, 1287, 6, 138, 17, 851, 18, 1421]
5006	[1230, 7, 34, 477]
5007	[99, 1098, 1170, 1233]
5008	[74, 75, 120, 11, 44, 76, 7]
5009	[6, 17, 86, 1333]
5010	[1370, 1280, 241, 408]
5011	[1219, 217, 315, 780, 305, 47]
5012	[1224, 1412, 1428, 1458, 1451, 1489]
5013	[320, 362, 264, 352, 471, 42, 1520]
5014	[1178, 51, 1353, 1080]
5015	[85, 1230, 1240, 1412]
5016	[1347, 12, 1412, 192]
5017	[675, 1233, 1169, 1290, 1418]
5018	[494, 54, 1233, 1240]
5019	[99, 1412, 249, 870, 213, 1486, 1487, 1417]
5020	[17, 1170, 1233, 1098]
5021	[1351, 7, 74, 75]
5022	[1080, 51, 382, 1550, 1356]
5023	[17, 1365, 1366, 1225]
5024	[54, 223, 1224, 1412, 1413, 1416]
5025	[57, 85, 1224, 1412, 285]
5026	[159, 22, 40, 1305, 1499]
5027	[412, 1169, 1233, 7, 74, 75, 34, 120, 11, 44, 76, 121, 1267]
5028	[51, 335, 336, 337]
5029	[559, 98, 166, 130]
5030	[180, 144, 24, 307]
5031	[460, 483, 1427, 529]
5032	[736, 1418, 17, 18]
5033	[1415, 1226, 1289, 127, 1356, 27, 1464, 1487]
5034	[9, 350, 1358, 1503, 1351, 1230, 477]
5035	[224, 1344, 1402, 29, 94]
5036	[69, 533, 432, 243]
5037	[716, 931, 681, 710, 736]
5038	[6, 1239, 1234, 1132, 1343, 1364, 1402, 1420, 350]
5039	[101, 198, 681, 6]
5040	[1366, 1428, 1351, 1352]
5041	[1369, 197, 465, 408, 414]
5042	[1281, 1070, 1006, 69, 206]
5043	[226, 125, 189, 100, 1412]
5044	[43, 1224, 1453, 1352]
5045	[858, 1077, 1369, 245, 1458]
5046	[333, 70, 1432, 127]
5047	[17, 99, 47, 184, 249, 414, 522]
5048	[1282, 47, 99, 76]
5049	[17, 253, 222, 147]
5050	[102, 17, 326, 147, 158]
5051	[705, 1185, 1176, 263, 77, 6]
5052	[1124, 458, 144, 175, 1170, 1290]
5053	[1169, 1280, 179, 736]
5054	[1267, 99, 1358, 1353]
5055	[4, 17, 18, 1416]
5056	[6, 1124, 12, 736]
5057	[17, 1170, 1233, 18]
5058	[7, 120, 44, 76, 13, 247, 246]
5059	[1180, 1240, 1351, 1412]
5060	[209, 405, 432, 965, 441, 444, 314, 976, 250, 522, 447, 471, 47, 100, 36, 50]
5061	[114, 4, 96, 230, 174]
5062	[189, 1230, 273, 226, 1]
5063	[640, 280, 1178, 142]
5064	[17, 1348, 1345, 1365, 1366]
5065	[1178, 1224, 1346, 1288]
5066	[458, 24, 996, 720]
5067	[1348, 1353, 1345, 1359, 1365, 1366, 1415]
5068	[0, 144, 189, 12, 47, 1489, 1412]
5069	[176, 1169, 736, 1170, 51, 1176, 1177, 147]
5070	[7, 74, 75, 120, 11, 44, 76, 121]
5071	[858, 143, 195, 244, 1077, 1226, 640, 42]
5072	[7, 76, 121, 477]
5073	[262, 413, 1368, 147]
5074	[520, 1124, 736, 17]
5075	[162, 388, 1069, 880, 1114, 1513, 138, 17]
5076	[32, 1068, 1239, 1234, 203, 25, 1413]
5077	[1132, 1365, 1285, 203]
5078	[863, 1230, 1281, 39]
5079	[647, 1185, 1176, 1177, 1233, 263]
5080	[499, 75, 258, 181]
5081	[676, 98, 166, 130]
5082	[1098, 1202, 17, 1456]
5083	[236, 435, 127, 1455, 1487, 1415, 1267, 1356, 1491, 1519, 249, 105]
5084	[6, 54, 223, 86]
5085	[304, 129, 144, 100]
5086	[264, 407, 356, 281]
5087	[1080, 217, 352, 1224, 1428, 1453, 1412, 435]
5088	[1174, 1176, 1353, 1366, 147]
5089	[6, 7, 74, 3]
5090	[222, 1095, 259, 147]
5091	[1176, 1170, 1233, 147]
5092	[566, 970, 224, 567, 853, 69, 39, 125]
5093	[4, 96, 6, 17]
5094	[99, 4, 54, 17]
5095	[162, 1031, 754, 1175, 1124]
5096	[7, 258, 11, 181]
5097	[4, 138, 96, 17]
5098	[1058, 1435, 387, 198, 1239, 1234, 1343]
5099	[75, 657, 1168, 221, 771]
5100	[180, 24, 307, 191]
5101	[1068, 1351, 213, 470, 1356]
5102	[422, 488, 54, 223, 1080]
5103	[1366, 1369, 94, 1351, 1352, 1359, 1453, 1464, 1487, 1413, 1418]
5104	[520, 1436, 1124, 736]
5105	[1234, 1343, 1364, 1413]
5106	[1239, 1343, 1346, 1123]
5107	[6, 181, 179, 825, 1240, 1305, 1005, 1365, 1366, 136, 1455, 94]
5108	[98, 166, 167, 130]
5109	[98, 166, 131, 130]
5110	[414, 1119, 101, 147]
5111	[1234, 1343, 1364, 1413]
5112	[4, 259, 1176, 1233, 17]
5113	[1224, 853, 2, 1489]
5114	[773, 1226, 436, 54]
5115	[1377, 304, 387, 164]
5116	[1349, 305, 1353, 1458, 1356]
5117	[1169, 1233, 178, 1418]
5118	[1167, 1188, 115, 1173]
5119	[1124, 736, 1225, 1453, 1458, 1486, 1487]
5120	[98, 1006, 1180, 1358, 1353, 1458, 1511, 131, 1453, 296, 592, 1457, 954, 952]
5121	[1170, 1233, 1341, 147]
5122	[4, 175, 176, 263, 147]
5123	[6, 14, 262, 4]
5124	[6, 1177, 1169, 1233, 147, 736, 1124]
5125	[1341, 358, 139, 206, 208, 26, 121, 7]
5126	[175, 176, 1020, 147, 138]
5127	[370, 1068, 1239, 1413]
5128	[241, 730, 528, 84]
5129	[1366, 17, 88, 138]
5130	[375, 1370, 1366, 1420]
5131	[176, 680, 1481, 17, 18]
5132	[1415, 1348, 1345, 1365, 1366, 1456, 1490, 1550]
5133	[76, 7, 34, 477]
5134	[162, 145, 54, 223]
5135	[868, 216, 1124, 1343, 736, 733, 1418]
5136	[565, 175, 259, 147, 875]
5137	[1345, 1365, 1366, 706]
5138	[1006, 129, 1180, 1358, 98]
5139	[224, 1239, 1234, 1343, 1364]
5140	[1341, 1352, 1098, 86, 1, 1456]
5141	[700, 802, 775, 1448]
5142	[6, 1271, 1006, 9]
5143	[855, 0, 144, 24, 307]
5144	[2, 215, 216, 779]
5145	[1224, 1420, 1412, 1488]
5146	[1077, 858, 410, 195, 244, 1458]
5147	[1006, 69, 206, 1402, 1067, 1080]
5148	[904, 105, 270, 1585]
5149	[325, 17, 87, 4, 18]
5150	[1353, 1346, 1456, 1202, 1490]
5151	[1441, 1074, 343, 457]
5152	[1348, 1345, 1365, 1366, 1402, 1420]
5153	[54, 1177, 1170, 1233, 1240, 736]
5154	[1386, 858, 195, 1080, 69]
5155	[1058, 1435, 198, 41, 197]
5156	[7, 74, 75, 120, 258, 44, 76, 181, 121, 122]
5157	[1233, 1353, 175, 176]
5158	[1123, 614, 844, 1312]
5159	[54, 51, 1170, 1233, 1240, 1124, 1365, 147, 1]
5160	[98, 166, 130, 131, 167]
5161	[151, 10, 86, 47, 147]
5162	[262, 259, 1176, 456, 263, 147]
5163	[4, 96, 960, 383, 41]
5164	[1351, 1369, 205, 414]
5165	[660, 752, 248, 1200, 1233]
5166	[4, 6, 96, 17]
5167	[128, 1223, 898, 167, 12]
5168	[1180, 98, 166, 130]
5169	[1366, 1124, 520, 1418, 299, 100]
5170	[17, 330, 1167, 115]
5171	[97, 4, 6, 14, 295, 216, 145, 1271, 1234, 1343, 1364, 1456, 1450, 1413, 262]
5172	[0, 144, 1414, 307]
5173	[1224, 736, 1412, 1415, 57, 359, 1522, 1524, 94]
5174	[1006, 1358, 1351, 650]
5175	[54, 1169, 1170, 1240, 1364, 1366, 147, 736]
5176	[17, 1124, 6, 138, 18]
5177	[325, 1098, 1240, 1]
5178	[102, 6, 147, 413, 717, 1176, 263, 29, 1209]
5179	[1239, 1234, 1343, 1353, 1364, 1413]
5180	[7, 74, 75, 120, 11, 44, 76]
5181	[1170, 1233, 1420, 1202, 1240, 1]
5182	[99, 6, 1414, 1417]
5183	[520, 1124, 1347, 736, 1418, 7, 74, 75, 11, 122, 1499, 1523, 1522, 246]
5184	[6, 294, 318, 298, 1369, 8, 197, 1452, 1453, 1458, 184, 249, 7, 34, 1005, 1225]
5185	[138, 217, 1271, 1068, 4, 96, 97]
5186	[310, 1234, 7, 74, 34, 120, 11, 44, 76, 121, 1450]
5187	[4, 96, 17, 114]
5188	[167, 98, 166, 130]
5189	[1015, 995, 855, 24]
5190	[7, 76, 246, 57]
5191	[7, 74, 75, 120, 44, 76, 181, 121]
5192	[1067, 1176, 1177, 1170, 1233]
5193	[1098, 1202, 1240, 1]
5194	[1267, 144, 329, 52]
5195	[798, 1282, 210, 142]
5196	[1234, 1343, 1364, 1413]
5197	[1445, 713, 901, 1363]
5198	[99, 1446, 1001, 1421]
5199	[6, 17, 1074, 1173]
5200	[863, 1239, 1364, 61]
5201	[1132, 1285, 25, 1420]
5202	[417, 418, 1068, 1416, 1417]
5203	[786, 1024, 1079, 1413]
5204	[368, 2, 636, 26]
5205	[6, 1006, 1281, 350]
5206	[622, 1176, 1169, 1170, 1202, 1233]
5207	[1224, 216, 422, 50, 52]
5208	[7, 74, 75, 120, 76]
5209	[1347, 1412, 1413, 359, 1452, 1453]
5210	[1006, 1369, 1281, 69, 184]
5211	[266, 255, 396, 180, 855]
5212	[54, 1177, 1170, 1202, 1233, 736]
5213	[57, 1234, 276, 1413]
5214	[101, 1353, 1364, 1370, 1280, 47, 1420]
5215	[263, 147, 40, 524]
5216	[180, 0, 24, 307]
5217	[17, 1180, 1267, 1347, 1305]
5218	[520, 97, 138, 96]
5219	[47, 984, 57, 736]
5220	[51, 57, 1077, 858, 85]
5221	[624, 627, 265, 567, 863, 184]
5222	[212, 388, 17, 1321, 517, 422, 158]
5223	[6, 320, 362, 243, 8, 28, 68]
5224	[1007, 1370, 147, 736]
5225	[217, 431, 54, 249, 125]
5226	[1098, 1176, 1177, 1169, 1170, 1233]
5227	[1169, 1290, 1287, 1420, 197]
5228	[732, 57, 9, 29, 295, 300]
5229	[4, 14, 17, 88]
5230	[31, 1068, 213, 1417]
5231	[152, 373, 52, 368]
5232	[1239, 1234, 1343, 1364, 1413]
5233	[54, 520, 57, 1124, 1290, 736, 1418]
5234	[1069, 868, 215, 565]
5235	[1098, 1202, 1240, 1, 1207]
5236	[50, 1177, 1356, 1345, 1365, 1366, 1458, 1464, 1415]
5237	[724, 1159, 1206, 726, 1454, 728, 1450]
5238	[120, 11, 44, 3, 76, 121, 122]
5239	[348, 285, 236, 1077, 858]
5240	[1081, 279, 51, 858]
5241	[279, 152, 373, 52]
5242	[1233, 1170, 1202, 147]
5243	[1006, 1180, 1358, 276, 736, 1428, 1451]
5244	[1098, 138, 1202, 1124, 1290, 12, 1, 736, 1418, 54]
5245	[99, 1418, 326, 1417]
5246	[4, 138, 18, 99, 17]
5247	[7, 34, 246, 74, 75, 13]
5248	[1074, 1173, 1169, 18, 115]
5249	[162, 355, 358, 1415]
5250	[1358, 296, 1457, 954, 952]
5251	[486, 175, 176, 253]
5252	[99, 127, 1415, 297]
5253	[1224, 368, 1453, 1412]
5254	[1170, 1233, 1341, 1287, 1288, 1292, 1284, 1456]
5255	[1240, 1, 1456, 375]
5256	[1239, 1234, 7, 1413]
5257	[108, 109, 110, 111, 238, 112]
5258	[6, 17, 9, 12]
5259	[1098, 57, 1202, 1169, 1170, 1233, 6, 1124]
5260	[670, 378, 564, 101]
5261	[1173, 1169, 1233, 343]
5262	[1098, 54, 17, 1176, 1202, 1287, 1456, 1458]
5263	[1169, 138, 17, 216, 29, 175]
